,listing_id,id,date,reviewer_id,reviewer_name,comments
298,164448,190404900,2017-09-04,71993557,Nedim,"Li was quite helpful and hospitable (Website hidden by Airbnb) and my friend loved her so much that we didn't want to left Stockholm :) The location of the apartment is 10 minutes away from the Gamla stan ( by subway ). Personally, I stongly suggest the (Website hidden by Airbnb) think twice ;)"
299,164448,191675727,2017-09-08,146447173,Stefan,It was a great pleasure for us to stay at Li's room. She gave us a very good introduction about Stockholm and made us feel like at home. Thank you very much!
300,164448,192759614,2017-09-11,54511682,Felix,"Lidia is very frindly and provides lots of helpful information!! Very recommendable accommodation, which is both central and in a quite, safe neighbourhood"
301,164448,193860164,2017-09-15,31393644,Aleksandra,"Li jest osoba o wielkim sercu.
Szybko odpowiada i jest gotowa do pomocy zawsze i chętnie. Uprzejma i miła osoba."
302,164448,196189610,2017-09-22,15183665,Gabriel,Li is a caring and welcoming host. I warmly recommend Li's appartement!
303,164448,197301718,2017-09-25,6263516,Ken,"Li's absolutely great! Her place is about a 7-min walk from two of the metros and a 15-minute walk to the Old Town. She gave me a map of Stockholm and went over all of the popular places in with me. She provided clean towels and replaced the bedding everyday, and even helped me do laundry. Li's one of the nicest people I have ever met and it was a pleasure staying with her."
304,164448,198431917,2017-09-29,95971717,Simon,Li is a great host. If I ever go to Stockholm again I know where I will stay.
305,164448,199880466,2017-10-03,7844817,Bernhard,"Eine nette ruhige und recht zental gelegene Unterkunft. Li ist sehr nett und gibt gerne Tipps zum Reiseprogramm. Gelegentlich war das Bad besetzt, es waren mit uns noch 2 andere Gäste da."
306,164448,203180109,2017-10-14,29374432,Stefano,Li e' stata gentilissima e molto ospitale.Accoglienza e disponibilita' eccezionali. Consigliatissimo
307,164448,204449347,2017-10-18,127620656,Myoungaee,Li`s very friendly and was very considerate and carefree to have no inconvenience during her stay.
308,164448,207087091,2017-10-28,118312632,Manmohan,"Li was a really nice host. The accommodation was exactly as explained, very neat & tidy, and really close to the train station & market. I will definitely recommend this place to anyone looking for a short-term accommodation in Stockholm."
309,164448,208160717,2017-10-31,51039937,Marco,Li is a nice lady welcoming you in the beautiful city of Stockholm! She is full of advices and suggestion to drive you during the exploration. Nice play to stay!
310,164448,211188222,2017-11-12,115560099,Jason,Very close to the local city railway line and super fast to get into the city center. A short walk from many of the interesting places on Söder. Li is very friendly and helped me brush up on my Swedish after not talking it for a long time. Overall a great experience and I would definitely stay here again.
311,164448,215047421,2017-11-27,9938841,Katya,Хозяйка квартиры была очень гостеприимна. Рассказала о городе и достопримечательностях. Предоставила поздний выезд.
312,164448,216857083,2017-12-06,105348559,Anna,"The host is very kind and friendly. The house has a good ubication, near one of the main stations of Stockholm"
313,164448,217826176,2017-12-10,3247693,Heleen,"We had a very good stay at Li´s home. She was extremely hospitable even after just returning from the hospital (!). The location is good, but note that with a late arrival (after 23:30) a direct connection from Arlanda by train is not possible. Room is rather small but has everything you need, and the bathroom is large. Reccomended."
314,164448,234329902,2018-02-12,52598847,Brooke,"The location of Li’s apartment is quite convenient to almost all the sightseeing places in Stockholm. And Li is an amazing host, she shared all the information we needed with us, and was very helpful! I’d definitely recommend to stay at her place."
315,164448,235572014,2018-02-17,84879393,Junfan,Li is a nice and considerate host. The communication was smooth and so was the check-in. The place is convenient for guests with several public transportation hubs are just around the corner. I enjoyed my stay in Li's apartment in Stockholm and I would definitely recommend it to others.
316,164448,237004788,2018-02-21,140744820,Patrick,Li's is a great host with a cozy apartment in a great location. Li gave easy to understand directions to get from the airport to her hotel and had helpful tips for travelling around Stockholm and things to see. Would definitely stay here again and recommend it for anyone who's looking for a convenient base of operations for a Stockholm trip.
317,164448,243550310,2018-03-16,13848227,Lea,"Li is a very attentive, generous and kind host. The room was very clean, cosy and confortable. I really recommend! Thank you for everything"
318,164448,251185530,2018-04-07,81403122,Di,Li is the best! She is kind and thoughtful. Make sure that I have everything I need. Help me get the best route. Nice kitchen. Everything is perfect! I spent 3days in her house. It made me feel we are family. Transportation is convenient as well. Highly recommend!!!
319,164448,252777443,2018-04-12,143472287,Yolaine,"Li est une personne charmante, accueillante, disponible (nous sommes arrivés à 2 h du matin et elle nous attendait). Elle est pleine de bons conseils et nous donne tous les renseignements dont nous avons besoin. 
La chambre était située à l’étage de la maison avec un salon et un coin cuisine bien agréable. C’est tout près du centre ville et nous avons tout fait à pied. 
Nous recommandons vivement."
320,164448,258996752,2018-04-30,42968886,Cinzia,"Li è una ospite perfetta. Ci ha accolto con un te e tante informazioni sulla città, davvero preziose. La stanza è carina ed accogliente.  Unico problema, non ha le imposte alla finestra e cosi alle sei la luce del giorno ci svegliava. Consiglio di portarsi mascherina per gli occhi."
321,164448,260296135,2018-05-04,107637012,Daff,"Very comfortable, spacious and bright apartment – clean and well equipped. The apartment is situated in walking distance from the city center and all attractions. Li was very friendly, helpful and hospitable. Highly recommend this place to stay in Stockholm!"
322,164448,262252128,2018-05-08,11645160,Jules,"We were very lucky to stay at Li's place. She is a terrific host - with a fondness for orchids - who makes you feel at home the moment you arrive and helps you figure out what to visit in this fantastic city. Also, the location can't be beat: Södermalm is the perfect spot from which to base your visit of the city. Place can't be beat!"
323,164448,264665772,2018-05-14,61879038,Christian,"Accueil très sympathique de Lidia qui nous attendait malgré les 90 minutes de retard de notre avion. Lidia nous a donné beaucoup d'informations  très utiles  qui nous ont grandement facilité notre séjour. Elle est très discrète mais présente en cas de besoin. L'appartement est très calme, la chambre est un peu petite mais comme on a accès à tout l'étage cela ne pose pas de problème. L'appartement est très bien situé, sur l'ile de Södermalm avec des transport en commun très pratiques surtout les bus 55 et 57 pour le centre ville qui sont à 2 minutes à pied. 
Petit conseil pour l'aller et le retour de l'aéroport Arlanda, avec la carte de transport SL 7 jours (300 couronnes pour les +65 ans) achetée au comptoir Informations de l’aéroport, nous avons pris le bus 583 (à droite en sortant du terminal 2) jusqu'à la gare de Märsta puis le train Pendeltåg qui arrive direct à 3 minutes de chez Lidia, c'est un peu plus long (55mn) que le train Express 20 mn pour le centre ville + 15 mn pour arriver chez Lidia) mais beaucoup plus économique. Notre carte SL a été amortie en 48h.
Temps superbe, ciel bleu pas un nuage pendant 6 jours, très beau souvenirs de Stockholm."
324,164448,265821468,2018-05-18,46284750,Ivan,"Li是一個非常熱情和友善的房東,她為我們在斯德哥爾摩的行程提供了很多建議｡房間非常整潔,設備齊全,位置也很方便,從Li的家走到火車站只需3-5分鐘,附近也有超市和餐廳｡如果要來斯德哥爾摩,我會推薦Li的家｡"
325,164448,267885931,2018-05-23,133287338,Nathan,"Li was a spectacular host. She sat down and gave us a wonderful overview of the city and the ""must sees"". The space is large and bright, with lots of amenities. It's very close to trains, but a nice 30 min walk to Old Towne."
326,164448,269464566,2018-05-27,169327061,Maxine,"Li is a nice host - she was informative of the area and things to do. The common area upstairs is shared among three rooms and that area is nice place to have conversations. The location of this place is close by to the T, so getting around everywhere is fast and easy."
327,164448,271128480,2018-05-31,48918400,Ho Kwan,A very nice host! Wait for me and gave me a detailed overview of the city even I am late due to flight delay! One of my best traveling experience!
328,164448,274819822,2018-06-10,130752780,Tyler,Li has a great apartment in the very trendy Södermalm area of Stockholm. It’s a 20-30 minute to every tourist spot other than the Skansen area which is a little bit further. The train station however is only a 3 minute walk from the apartment. Li’s house is very clean and the room was a fine size for my girlfriend and I. Li also gave us some fantastic recommendations on what to do while in Stockholm. We really enjoyed our stay with Li and would definitely stay with her again.
329,164448,276221789,2018-06-13,22390969,Maxwell,"Li is an incredibly gracious host with an encyclopedic knowledge of Stockholm’s attractions and, probably more importantly, its well designed but fairly complicated public transportation system. Her apartment is comfortable, clean, and has a lovely living area to relax, read,  and enjoy a cup of coffee or tea while you recharge for late night outings in Stockholm. The place is a few minutes walk from parks, public swimming areas, attractive neighborhoods, a spectacular statue of Thor slaying a vicious sea serpent named Jörmungandr, and a walking path along a cliff that gives you the best views of the city at night. I couldn’t have asked for a better place to stay in beautiful Stockholm. "
330,164448,281595748,2018-06-25,6298826,Cassidy,Li was awesome! Thanks so much for having us!
331,164448,282878669,2018-06-28,83527120,Becky,"It is really a great experience to practice Yoga with Solveig’s perfect instructions. There are a few things that I am really impressed on: 1)
She chooses a perfect location which is outdoor while can enjoy the sun, the wind and the Frankfurt City sky view at the same time; 2) Solveig’s coaching is with her own peace and enjoyment that I can feel the calmness and I believe she enjoys the process for each coaching; 3) There are some certain Yoga post that I am always struggle on for years but Solveig gave me excellent tips that how to correct my movement; 4) It was also a surprise that her Airbnb booking includes an detail Frankfurt guide with a decent presentation, moreover she arranged a coffee time in the Cafe that we both can relax and talk for our life and lifestyle right after the Yoga Practice. It is a very good experience, worth recommending! "
332,164448,283065271,2018-06-29,16138142,Christiaan & Penny,"Staying at Li's place is like staying at your favourite aunt's house. She welcomes you with a cup of coffee or tea, makes your bed, hang up your towels and clears away your dishes when you've gone out for the day. She couldn't be kinder and more generous. Her location in Södermalm was a perfect base for our adventures in Stockholm. We were able to walk to pretty much anywhere we wanted to go. Thanks for the tip about where to swim in the river and meatballs at Made in Sweden. Great host!"
333,164448,286395142,2018-07-06,175926807,Diana,"Li's place is in an excellent location to be able to walk or jump on the metro to any where in the city. Li is a sweet lady and when you arrive she has a city map ready for you and will go over where to find things in the city. WiFi is strong and works well.

The following reasons are why I did not give Li's place a 5.
The address is to the apartment complex not her apartment so you need to has access to a phone to call her to let you in.

She uses her upstairs for Airbnb. There are three bedrooms and one bath. At times the bathroom is in use so you need to plan your day accordingly to maybe having to wait to get into the bathroom.

She does not give kitchen privileges though she has a small microwave and refrigerator is the small sitting room upstairs. So if you plan on eating a lot of your meals there they will all have to be microwaveable. She has no coffee pot, just instant coffee. To get water and wash dishes you need to use the bathroom sink.

Her TV's are the old tube type before remote controls. The picture is very fuzzy. If relaxing with TV after a long day is something you do, you won't be able to do that here.

She has no black out curtains on the windows. We were there in July and the sun hits you in the face at 3:30 am. I was lucky enough to have an eye mask that I got on the plane or there would have been no way I could have slept in that room

There is no visible electric outlet in the bathroom so hair drying etc has to be done in your room.

Li will come into your room during the day and make your bed and straighten your things, even if the door is locked. If you do not want her to come into your room you will need to let her know that when you check in."
334,164448,289792128,2018-07-13,13541212,Thodoris,The place is really central; very close to the Sodra station (2-3mins) and in walking distance  from the Old Town and most other places. The room was good; everything you would expect from a short-term stay. Li was very good in making check in extremely convenient and was also extremely hospitable. I definitely recommend the place.
335,164448,291657658,2018-07-16,53906489,吴依秋,"Li is really really kind to give us suggestions useful information about the city. We felt  sorry to arrive at her place quite early in the morning, but she waited for us kindly and welcomed. The room is tidy and the location is also nice close to the train station södra and metro station. A perfect holiday here and i’m Sure to come back again "
336,164448,293324526,2018-07-20,4330799,Brianna,"Li was such a great host! Her place has a great location,  comfortable bed and she was so helpful!"
337,164448,296778795,2018-07-26,92946108,Luca,"Solveig is offering an exceptional Yoga experience. We met in a wonderful spot in Frankfurt downtown on the riverside, where there also was a  beautiful view of the Skyline.
The practice itself fits to all level. I am a intermediate beginner :) and the day after I could feel the benefits of the lesson.
At the end we also had a little talk together with all other participants and Solveig gave also us a very nice travel guide with her best tips for Frankfurt! Thank you Solveig! It was fun!"
338,164448,296778858,2018-07-26,14545388,Maggie,"Such a great experience. Lovely location by the river. Solveig is a wonderful host, a great yoga teacher who tailors the experience to your level. Her local knowledge about Frankfurt is also so helpful, even for someone who has been here a while. Definitely recommend, whether you’re living here or just visiting! "
339,164448,296779094,2018-07-26,40220570,Ines,"Great experience to try yoga or continue practicing. Solveig was very attentive not only during class but also sharing her tips about the city. The place was also very nice, by the riverside, with a beautiful view for some pics and a nearby cafe perfect for a sunset drink. Loved the experience!  What an amazing way to end the day,  enjoy a different perspective of the city and create a good memory. "
340,164448,296779185,2018-07-26,168744336,Jana,"I really enjoyed the whole experience, chill-out yoga with a view over the skyline and a drink in the end. Tips for interesting Frankfurt places were valuable as well. Solveig is very nice, there are no downsides about the experience."
341,164448,297275207,2018-07-27,55940462,Esther,"I had a really good experience with Solveig. She is a great yoga teacher but also a very nice and warm person that makes you feel comfortable throughout the class. The practice is suitable for all levels and time and location were perfect. At the end of the class, she also shared with us very useful tips about Frankfurt and nice spots while we had a drink. 100% recommendable :)"
342,164448,297275796,2018-07-27,16592532,Alicia,"I really enjoyed this yoga class. It was in the perfect location, I was able to see the skyline of the city and we were right next to the river. Solveig was super nice, I really enjoyed her as a yoga instructor. After the class she shared with us a travel guide of the best places to go in Frankfurt and gave us coconut water so enjoy after the class. I will definitely go back to her class. If you are visiting or new to the city I definitely recommend this class. "
343,164448,297278664,2018-07-27,49186290,Ida,"It was a great experience, Solveig is very competent and nice and she held the class in an appropriate level for the participants. I also appreciated that she shared her favorite spots in Frankfurt with us, very helpful for people that are new to the city!"
344,164448,307281971,2018-08-14,10676689,Heather,"Li was flexible about arrival time and check-in and gave good directions to reach her flat from the Södra station. In the check-in process she provided a map of Stockholm, oriented us to public transportation options, and gave her recommendations on things to do. 

Li also let us switch rooms at check-in for a bit more space. We enjoyed the common area, fridge, and microwave that she makes available to her guests - perfect for staying in on a rainy day. As you are in the upper floor of the flat, it can get a little stuffy when the weather is hot (as it was while we were there). Probably not an issue other times of the year or in cooler summers. 

We found the location very convenient - about a 20 min walk to Gamla Stan - but we also loved exploring Södermalm, which is a great neighborhood, with great dining options within a 5-10 min walk. All in all, we enjoyed our stay very much - it felt more like staying with family than an AirBnB. 
"
345,164448,311067308,2018-08-20,71971282,Martin,"If you decide to do a yoga session with Solveig you can expect to meet a very friendly, kind and considerate yoga teacher. I very much enjoyed the session and the subsequent drink at the very stylish bar. Here, with a view of the skyline of central Frankfurt, Solveig kindly shared her tips for what to see and do in Frankfurt when one only has so much time to spend there. Very nice combo, yoga + info on Frankfurt"
346,164448,312838473,2018-08-24,140903467,Sara,Ottima esperienza! La casa è molto carina e accogliente e Li è una signora meravigliosa
347,164448,315211732,2018-08-28,154757720,Isabelle,We had a great 3 days in Stockholm staying at Li's place. It is a little cluttered and the furnishings are old fashioned but everything was clean and nothing lacking. The location is perfect. Li gave us some very useful tips when we arrived.
348,164448,316332466,2018-08-31,211325542,Marit,"Li is een hartstikke aardige vrouw die er alles aan doet om je verblijf bij haar zo prettig mogelijk te maken. Je mag haar altijd alles vragen en daar geeft ze ook graag antwoord op. Aan het begin van ons verblijf heeft ze ons allemaal tips gegeven over wat er te zien is in Stockholm en na het horen van onze voorkeuren wist ze nog wat meer specifieke tips te geven, waardoor ons verblijf in Stockholm zeker beter is geworden! In het verblijf zelf zijn de meubels wat oud, maar er hangt wel een hele gezellige sfeer. De badkamer is erg schoon en de douche is verrassend lekker. De bedden sliepen heerlijk en ook had Li er zelf al voor gezorgd dat er genoeg stopcontacten waren. Al met al een heerlijk verblijf hier gehad en we zouden het zeker aanraden!"
349,164448,318088446,2018-09-03,15599549,Anne-Sophie,"We had a wonderful stay in Li’s apartment. The location is ideal to explore Stockholm by foot as well as hop on many public transit options as needed. The room was clean with two single beds put together to sleep which wasn’t a problem for me and my husband. We shared the bathroom with another girl who was also staying at the apartment during our stay but we never overlapped. 
Li’s extremely nice, she welcomed us with Tea on our first day and gave us a map with highlights of the main sights. 

I would highly recommend it to anyone looking for a convenient place to visit Stockholm."
350,164448,325538289,2018-09-20,11104454,Ronald,"Li was a wonderful host. The room was clean and comfortable. The location was great, since it was next to the metro.  Li was very keen on helping us find our way and was happy to share her knowledge of Stockholm. :)"
351,164448,329532947,2018-09-29,31480145,Silvia,"Li is a special host: very kind and gentle. You'll find a special room with a shared bathroom but there are no problem at all. The room is spacious for two people and the metro, pendeltag and buses are very near. You can go everywhere without any problem and you can reach the centre of the city by bus or by metro in few minutes.
Li can give you some useful advices to visit better the city and she is always ready to talk and help you planning your visit. If you are searching a beautiful spot in Stockholm, you have to choose this flat."
352,164448,333410794,2018-10-07,106965981,Steve,"Li was an absolutely outstanding host, going above and beyond to help us and guide us in our travels, just world class service all around. The place was as advertised, clean, secure with all the amenities listed. Would recommend for anyone."
353,164448,337767457,2018-10-17,12025893,Katrina,"It was really nice staying at Li’s place 
She gave a lot suggestions for visit and shared her experience as well afterwards. 
Highly recommend"
354,164448,339169565,2018-10-21,19588040,Pablo,"Lidia is an excellent host. She was really nice and gave us a lot of useful information. It's very easy to comunicate with her.
The appartement is well located, near the commuter rail and metro. The bedroom was comfortable and clean. Highly recommend !"
355,164448,340536590,2018-10-24,95271412,Sandeep,"The Place is in Centre of Stockholm and my stay has been a great experience .

Super Host "
356,164448,350424204,2018-11-19,224151248,Antonio,"We want to thank Li for her hospitality. The stay was perfect, and we felt like being home, very warm despite being in a cold country :) The apartment is well-located, you can walk to Gamla Stan (15 min) and also very near to public transport and easy to arrive from the airport."
357,164448,352358605,2018-11-25,69418483,Jock,"#adorable!
This little firecracker LOVES her adopted city and loves helping you navigate it.  Be prepared for a 20-30min tutorial when you first meet her.  She’s a storehouse of knowledge about the local sites and how to get to them.  (Ask her about the solar system display.)  
Her complex is HUGE and I got turned around more than once, but getting there via metro or bus is ridiculously easy ONCE YOU GET YOUR BEARINGS. 
I would certainly stay there again!"
358,164448,353469128,2018-11-28,137528436,Walter,Ich schließe mich meinen  Vorrednern an.
359,164448,355247979,2018-12-03,148251233,Vaclovas,"everything was nice, very good public transport, recomend to everyone!"
360,164448,359558503,2018-12-17,30951345,Isidora,"Li is indeed a super friendly host and her flat is a nice, cozy place where one feels welcome and like at home. It is clean, comfortable and quiet. It is also well connected to the public transport. A warm recommendation."
361,164448,360923478,2018-12-22,92368104,史迪仔,"I miss Li. She is a very adorable lady. She loves her city so much that she could give us many useful and positive suggestion on the traveling. Her house is warm and makes me feeling like being at home.  It just takes you 5 minutes to get to the stations and you could get the city center within 15 minutes. There are some supermarket nearby too. This is absolutely the best choice for you in Stockholm, it would not disappoint you. Thanks Li creating a good memory for me in this city."
362,164448,362342412,2018-12-26,14097167,Oleg,"Li was very fast in her responses. she provided us all needed info at arrival, described us a Stockholm in a nutshell . Room was private and clean. I recommend this place. It is worth it's money. Location is also very good!"
363,164448,363675614,2018-12-29,226313106,雨彤,"Ms li has received us with hospitality and friendliness. Although the transport in Stockholm  is very complicated , ms li helped us by useful map and advise. It's pity that some activity is closed in winter."
364,164448,403100238,2019-01-20,184973685,Jiapeng,"民宿是一个老奶奶的家,布置的超温馨地方也很好,老奶奶人真的很棒,帮我们计划行程还泡茶给我们喝,和她聊天超开心,强烈推荐!
It's really nice to live in Li's house which located in a good place, she helped us a lot on our trip and we had a nice chat, it's much better than what we expect!"
365,164448,411065942,2019-02-11,175790296,Shuheng,It is a very warm and clean flat with adorable design and convenient bathing facility. Li is very hospitable and willing to help. It locates in a very quiet community with convenient public transportation nearby.
366,164448,417733945,2019-02-28,13278373,Christophe,"Li's place is well located (3-5mn to Södra Station - commute train), around 10mn to subway. Close to SoFo, not far from Gamla Stan (old town).
Li is very kind, and took time to give us informations, guides & maps.
It was a great experience, and we really thank Li for her warm welcome!"
367,164448,421973428,2019-03-10,192136533,Eva,"Li’s place is great both for short and long term visits. It is quiet, clean and calming place. It is conveniently located close to supermarkets, cafes and restaurants. It has very easy access to public transportation. Li was very nice, easy to talk to and friendly. She responds quickly and can help you with anything. Her local tips were invaluable! I highly recommend her place and will definitely stay again on my next trip to Stockholm."
368,164448,424177864,2019-03-16,201290395,雪子,"Great location, very nice and kind host, always ready to give information. The room is well decorated."
369,164448,430316072,2019-03-30,67537603,Graziano,"Li une superbe personne charmante, chambre et salle de bains propre et confortable très proche de tout, endroit très calme à recommander..."
370,164448,437066459,2019-04-14,7006589,Ahmed,It was really nice staying at Li's apartment
371,164448,441557064,2019-04-22,100061445,Evelyn,"Staying at Li’s apartment was awesome, the place is really nice and clean. Li is very friendly, she gave us lots of tips and very helpful information about the city. The apartment is no more than 5 minutes walking of the public transport. I fully recommend it."
372,164448,444025405,2019-04-27,36885686,Yasemen,"It was very clean place and The host Li was very kind and polite. Thanks for service I really appreciate it. It was the one of the best times of my life,  I am looking forward to have it again."
373,164448,445916150,2019-04-30,10374429,Shane,"Excellent location, very clean"
374,164448,447863395,2019-05-04,51743212,Andrea,Li was a perfect host and she gave us a lot of advices. The place was clean and in a very good position. Thank you a lot Li!!
375,164448,449996074,2019-05-08,256006024,Noah,"Li was a fantastic host. When we first booked, she reached out and communicated with us about directions from the airport and welcomed us to Stockholm. When we had questions, she was prompt and detailed in her responses, and when we arrived, she sat us down for 30 min with a map and museum brochures to help us refine our itinerary. She was the perfect host in terms of giving us the privacy we wanted, but always being available if we had any questions. She clearly has lots of experience hosting and providing a comfortable environment for travelers who just want a cozy space to come back to in the evenings. In addition, her home in Sodermalm is in a great location for the walking traveler. Thank you Li for providing such a welcoming and memorable experience in Stockholm - I hope to be back again in the coming years!"
376,164448,451788926,2019-05-12,4360192,Hannah,"A really sweet and warm host, Li left an extra special memory of Stockholm to us! Her kindness and hospitality shines through her as she showed genuine care and love for each of her host. We had a wonderful stay at her cosy and comfortable place and wish only to visit again!"
377,164448,454995004,2019-05-19,160906064,Per,"Li er meget gæstfri og hjælpsom og hun har især styr på tekniske ting.
Her er rent og stilfuldt. Stedet er meget velegnet til unge, som også har mulighed for at lære hinanden at kende."
378,164448,456699078,2019-05-22,91309779,Laura,"Li was a wonderful host, she gave us many tipps for our trip, she even helped us a lot with the bus and train timetable! Her place is very beautiful, clean and easy to reach. We had a great time in Stockholm!"
379,164448,459248792,2019-05-27,115221019,Valérie,"We were warmly welcome by Li at our arrival in Stockholm. Despite the late hour, Li had waited for us and took the time to give us useful indications. The location is perfect, everything is reachable by feet or train, bus or metro. A lot of nice places in the area for breakfast and lunch. Many thanks Li, we had a wonderful time."
380,164448,460876004,2019-05-30,95589279,Soph,"Li nous a merveilleusement reçu. Elle a pris de nous donner une multitude d'informations (sur les visites, les transports, ....). Elle était disponible pour toutes nos questions (même avant le séjour).
Le logement correspond tout à fait à la description. Nous avons très bien dormi.
Le quartier est calme, et très bien desservit.
Nous recommandons ce logement et l'accueil de Li, qui est tout sourire, et d'une extrême gentillesse."
381,164448,462786028,2019-06-02,27517355,Frank,The accomodation at Li's was more spacious and comfortable than we had expected. A lovely large bedroom and a separate living area made for a most enjoyable stay. Li's tips and advice on what to see and where to eat where spot on and added to the enjoyment of our stay in Stockholm. Would highly recommend.
382,164448,465797283,2019-06-08,201269918,Stefanie,"The room and the bathroom was very clean and Li is a very communicative host. She helps if  you have any question. The location is perfect for a city trip,"
383,164448,468824237,2019-06-13,210323262,Marília,"Li is very attention and offer many tips  in the city.
We love our time in Stockholms."
384,164448,470383309,2019-06-16,240621482,Fion,"Li was a fantastic host. She’s lovely and so is this place! We would come back again. Thank you dearly, for going above and beyond."
385,164448,472174115,2019-06-19,72396367,Beng Kheng,Li is a super friendly and warm host. The location is also very central and convenient. Loved the place
386,164448,476858497,2019-06-27,270753674,Hans Ulrich,Angenehmer Aufenthalt und herzlicher Empfang.
387,164448,479543924,2019-07-01,185633876,Birgit,Li ist äußerst gastfreundlich und hilfsbereit! Wir haben alles so angetroffen wie erwartet und wie es in den Fotos gezeigt wurde. Es war ein sehr schöner Aufenthalt!
388,164448,485604104,2019-07-11,128633504,Kirsten,"Li’s place was easily accessible. The metro is very close, and easy to use."
389,164448,495464402,2019-07-26,74381604,Jiwon,Södra 역이랑 가까워서 구시가지와 시내 등등 이동하기 편합니다! (사실 도보로 이동해도 문제없음) 무엇보다 호스트 주인 할머니가 너무 친절합니다. 체크인 하는 날 주요 관광지도 설명해주시고 집에 머무는 동안 세심하게 배려해주셔서 스톡홀름에서 행복한 추억만 간직하고 갑니다~
390,164448,498731198,2019-07-30,29452418,Maria,"Quarto e banheiro muito confortáveis, limpos, boa área de estar. Li é muito prestativa e muito interessada em oferecer ajuda. Tivemos problemas com nossa bagagem que não chegou e ela logo nos ofereceu escova de dentes na chegada. Nos ajudou na intermediação com a empresa aérea quando precisamos que recebesse mensagens e a própria bagagem qdo foi entregue.  Voltaria a me hospedar em seu apartamento"
391,164448,500535204,2019-08-02,132793390,Huiyuan,A very nice location. The hostess is very friendly to us. She gave us many suggestions and helped us a lot. It was a beautiful house and very close to the metro station and near the old city. It was a pleasant trip! Thank you again!
392,164448,502858754,2019-08-05,80198483,Jake,Li’s is a very friendly and helpful person. Her apartment is very comfortable and in a convenient location. Thank you!
393,164448,505358349,2019-08-09,32560013,Isabelle,"Accueil chaleureux, beaucoup de conseils de visites. Logement agréable, très bien placé, accès à pieds au centre de Stockholm."
394,164448,508786382,2019-08-13,26399165,Nic,"Li was amazing!  The space is very comfortable and spacious, and in a fantastic location (walking distance to areas with restaurants / bars / shopping in Södermalm, and right next to a train station with easy access to the whole city).  

Even more importantly, though, Li is a lovely host and extremely helpful with local tips, maps, and guides.  When we arrived, Li brewed us a cup of coffee and sat down with us for a quick summary of what to do in Stockholm.  She made us feel very welcome, and gave us great suggestions for what to do with our time in the city.

Can’t recommend enough!"
395,164448,512134592,2019-08-18,244324220,Steffi,Wir hatten eine sehr schöne Zeit in Stockholm und waren mit der Unterkunft sehr zufrieden. Li ist eine sehr nette Gastgeberin und nimmt sich gerne etwas Zeit Fragen zu beantworten oder Sightseeing tipps zu geben.
396,164448,514512132,2019-08-21,29439449,Kristelli Mari,Lovely home and easy access to a lot of places people want to visit. I had the best sleep here and feels like home. The receiving/living area is one of the best touches of the house forme. The neighborhood is such a secured and friendly place. I would recommend Li's place. I would love to stay there again!
397,164448,516209932,2019-08-24,38500148,Ricardo,everything was very good
398,164448,518771086,2019-08-27,7981509,Basia,"Our stay in Stockholm was wonderful. Li's apartment is very well connected (close to Pendeltåg station), located in the best area - Sodermalm. Li is very hospitable person, very warm and helpful. I definitely recommend her place! It was a big pleasure, thank you Li! :)"
399,164448,520241261,2019-08-30,78992166,Sanjay,"Li is a wonderful host, very hospitable. Her place is very centrally located, close to public transport. She is always there to help in case of any questions and her tips are extremely useful for tourists. Overall we had an excellent stay at her place."
400,164448,523739927,2019-09-04,105822540,Julia,"Li is an incredibly sweet lady, who immediately makes you feel welcome in her home. When we arrived, she offered us all kinds of brochures and maps of Stockholm, explained its different areas and public transit. The room, the TV room and the washroom are very clean and orderly. The apartment is located perfectly, close to several tram, bus, and metro stations, as well as the hip area of Södermalm with its thousand bars and restaurants. Li is an amazing host, who made our stay a great experience."
401,164448,526017713,2019-09-08,238052639,Natalia,"Li’s place is perfectly located - quiet and safe (even in the late evening/at night), but also very near to main streets of Södermalm, numerous underground/bus stops (only a few minutes away from the Old Town/Gamla Stan, or half an hour’s walk), lots of lovely cafés and restaurants as well. Li is a great, hospitable host, with excellent knowledge of the city and always happy to share tips and suggestions. In her apartment there are a few different rooms for guests, but it’s really nice and quiet at all times as everyone respects the common space. There is a pleasant sitting area for guests on a separate floor, with microwave, fridge, cutlery/cups etc. for guests. Generally, anything you might need is available - toiletries, hairdryers, ironing facilities etc. There is no full kitchen available, but we - and most guests probably - didn’t find it problematic as there is the microwave and lots of cheap places to get food/eat out around. The room we had was very warm (there’s a fan available too!), clean and decorated in a quaint, old-fashioned style with lots of books; plenty of storage space too. The place is very well maintained and we were well looked after - I would definitely recommend Li’s place as it is great value for money (especially location, location, location!)."
402,164448,529210012,2019-09-14,4608535,Laura,"Li was warm and welcoming with a cup of tea when I arrived and gave me a run down of the local transit, points of interest and navigating in Stockholm. The place was clean, cozy, and quiet. She was easily available, but also gave me space and privacy. There is one other room she rents out, but I hardly noticed the other person and this didn’t district my stay at all. This was well located and near groceries and transit. I was able to easily get downtown and to my conference at the south of the city without issue. Would stay here again if I am ever in Stockholm. Thanks Li!"
403,164448,531671483,2019-09-18,287149921,Riccardo,"Posto accogliente e molto pulito. Zona perfetta per chi vuole visitare Stoccolma. Li è adorabile, molto disponibile e gentilissima. Consigliatissimo!"
